,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,caption_1,caption_2,caption_3,caption_4,caption_5
3773,-447.7956,21.4559,-2.989033,19.598555,6.8987684,13.170833,5.27643,11.088504,4.182342,9.805282,2.2141564,6.6410975,1.56547,A flapping noise keeps getting louder as time goes on.,A flapping noise gets louder as time goes on.,Someone is rattling material that has been quickly attached together to imitate an escape from a bird.,Someone is rattling material that has been attached together in a rapid manner to mimic a bird escaping.,Someone is flapping around a sheep of plastic or paper.
3774,-132.9048,116.507355,7.1577554,18.796265,-8.62065,19.310652,-5.170801,7.2994323,-5.8762794,5.2207685,-11.186972,10.648622,-12.790425,Birds chirp as many various barnyard animals make noises.,"Birds are chirping, the goats are baaing and the car is going down the road.",Birds chirp and a goat bleats as people chat.,"birds are chirping, a goat moos, and people are chatting",Birds sing the background then a louder bird sings closer.
3775,-597.4886,34.723267,21.671219,23.634167,17.767683,18.447653,11.677164,8.363444,2.0886934,3.4323723,1.2559719,2.382907,-1.1386625,A person is hammering a tent rod into the ground.,A loud tapping noise is happening while a rock is being broken,a person is hammering a metal nail into a pole.,A person hammers a metal nail into the pole.,Someone is cutting wood and swinging the axe.
3776,-197.24168,121.66806,-13.0679035,44.090282,-8.967202,7.4735413,-3.0594084,8.77604,-5.92213,2.998309,-0.16054325,8.850342,-5.744094,"Men speaking to each other while bird chirps insistently in background, car starts up takes off.",People are talking near a vehicle while birds are chirping in the background.,"Birds chirp while a car, nearby a group of people talking, accelerates and drives off.",People talk near a vehicle as birds chirp in the background.,"Men spoke to each other while birds chirped insistently, and a car started and took off."
3777,-108.22363,72.52146,-91.388535,-3.3380742,-46.681305,-22.607626,-35.33533,-19.061768,-32.55115,-20.70968,-31.232454,0.51392406,-22.430967,A huge crowd of individuals chat in muffled voices between them.,A group of adults speak loudly over the clinking of dishes and glassware,The people packing the place are speaking too each other and over each other.,A crowd of people are talking loudly and cutlery clanks against dishes.,People gathered in a room are all having different conversations with one another at the same time.
3778,-366.52686,80.055984,-12.795426,32.083652,9.521919,26.254337,0.080775544,21.190672,-3.3111515,12.066895,0.7832019,10.14975,-0.949003,Pieces of paper are being shuffled and moved around.,The pieces of paper are moving around and being shuffled.,Pages are being turned or shuffled and objects are being moved.,Someone is grabbing  pages and  turning them continually.,Someone opens and closes a door and then rummages through papers.
3779,-210.82138,178.0597,5.7970557,20.75342,-0.41804975,10.797247,4.7456174,4.102646,-6.9915853,-2.0826788,-1.7124108,11.672872,-6.224551,An announcement is made over an intercom at a train station while two girls converse,"One woman speaks quietly, and another woman answers, then a male voice speaks over a tannoy system.","A train goes by on the tracks, while a few ladies are talking.",Two ladies are talking to each other and then a man makes an announcement.,A woman speaks quietly and another woman answers then a male voice speaks over a public announcement system.
3780,-439.38586,96.20701,9.134763,32.14679,-16.480135,-6.961614,13.402214,-5.259234,-9.613768,10.784934,-3.8560352,-5.3691025,11.296026,A wooden block is struck in a steady pattern and echoes.,"A wooden object is struck steadily, echoing upon each hit.","The golf ball, being bounced off of a hard surface at regular intervals, also makes an echo.",A wooden stick is striking against a metal pipe.,The shoes are making noise on the basketball court.
3781,-2.7534318,80.22647,-40.14153,7.4706464,-20.260061,7.8206253,-13.139989,6.2754784,-13.27709,8.971108,-12.322581,9.680168,-14.468719,A stream of water flows and bubbles as it flows along.,A powerful fan is running as fast as it can.,The rush of a flowing rapid stream and occasional bubbling,Jets of water are spraying and the faint hum of a motor.,A high intensity fan is running at top speed.
3782,-218.26236,120.74191,15.603214,20.91482,7.3341703,12.925272,-0.9974802,4.427685,-3.4211936,-0.24287896,-7.0767236,0.5437555,-3.0947733,A loud adjusting of a clip is played with by someone moving it back and forth.,A loud audio of a clip is played by someone moving it back and forth.,Some massive gas is being passed over and over by a man.,A crank is being slowly wound up by hand,A man is passing a lot of gas over and over again.
3783,-270.04,132.11627,-4.0715437,-15.7611475,-22.599228,-3.9353876,-8.192932,-14.525612,-25.904993,-9.536544,-12.299179,-12.816864,-8.439183,A sheet of metal making a warbling sound.,An object is rolling around in a metal bowl.,A metal pipe is rolling in place against another piece of metal.,A metal pipe is rolls against another piece of metal.,When a sheet of metal is warped it makes a warbly noise.
3784,-216.29152,111.75518,-22.586521,12.880381,-13.250097,12.668867,-5.3430824,9.571226,-5.2625175,10.592468,-6.010083,9.639818,-2.363573,A man is speaking as waves crash in the background.,"As the waves crash on the side of the boat, a person speaks.",A man speaks as  waves are pounding the shoreline,A man is talking while waves crashed in the background.,An ocean wave crashes and a man speaks and then a wave crashes again.
3785,-521.5968,120.66834,36.278893,34.36143,20.59639,19.885487,12.511283,13.994544,1.2183169,4.3660307,2.9463599,5.370667,2.5140078,A man speaks and then clicks his fingers repeatedly.,A man speaks followed by pops and click of feedback,A man talks and then he clicks his fingers repeatedly.,A man is breaking all the knuckles he has,A man speaks accompanied by pops and click of feedback.
3786,-173.92764,49.23402,-6.067444,21.845222,4.357656,16.525635,-8.925007,9.268373,-9.127736,8.746507,-6.480938,14.4052515,-4.8776445,A toilet goes through its cycle after being flushed by someone.,A toilet being flushed as time goes on.,"A toilet flushes, water drains and then refills.","water running in a sink or shower, then then water is turned off",Someone flushes a wall type toilet and it goes through its cycle
3787,-284.02267,179.30823,24.251255,16.456526,7.1427803,11.836443,1.7939428,0.51353365,-4.90351,1.3640491,0.37743202,4.9135313,-0.33616483,A faint beeping and thunder is in the distance.,Loud rumbles of thunder sound far off in the distance as a man nearby breathes and sniffles.,A thunderstorm is in the distance but not immediately in the proximity.,A thunderstorm is in the distance but not immediately near the proximity.,A man breathes and sniffles as loud rumbles of thunder sound far off in the distance.
3788,-87.184,97.13255,-35.119015,4.2446694,1.9012591,4.8063965,-15.444882,11.869132,-22.396639,4.2509375,-10.620524,5.83602,-12.944705,multiple waves come in crashing against a shore.,Ocean waves are crashing against the sandy beach and a rocky cliff.,Waves crash against the shore repeatedly on the beach.,Ocean waves ebb and flow on the current of the wind.,The winds current causes the ocean waves to ebb and flow.
3789,-242.92502,131.44403,-10.767235,12.3177595,23.01098,34.793674,12.694156,23.616938,10.355331,16.216028,11.714059,11.738992,6.8759,An engine drones on in the background while birds are chirping.,A motor idles on out of sight while feathered creatures are trilling.,"In the background of a stream, different birds are chirping.",The wildlife sings in a pleasant way to each other as time flies by.,Birds chirp while wind roars in the background.
3790,-172.01408,103.777534,-41.870285,-12.538178,-34.038315,-6.2396197,-21.879795,10.740349,-6.7573304,2.9505184,-2.3360207,-10.390341,-7.3368354,A regular intervals tone from an open door and people conversing.,An alarm beeps while people continue to talk.,"A beeping alarm sounded overhead, while people chatted in the background.",The beeping continues at a steady rate along with background noise.,An Alarm beeping with people talking in the background
3791,-523.4078,64.45616,59.326565,52.05621,43.07313,34.095016,25.420835,18.252388,12.25164,7.98327,4.6986375,2.7121165,1.2570957,A heart beats at a consistent and steady pace.,"The beating of a heart happens at a consistent, normal frequency.",A heart beats at a steady rhythmic pace.,A device is picking up a the heart beat of someone.,A heart beats consistently and at a steady pace.
3792,-210.80095,162.75351,-81.67156,5.7252545,-3.3632123,-14.090319,-1.6092284,-1.9584169,-6.2603807,11.216373,4.426878,4.268899,-8.247767,In the distance the slow and quiet moos of a cow get louder over time.,slow distant moos of a cow getting louder with time,A cow is bellowing out a long and deep mooing sound.,An animal is groaning loudly in the distance.,Cow calls have been manipulated using modern tools to be distorted.
3793,-472.53256,50.357845,3.6806443,0.93041915,-10.231966,8.99146,-3.7532306,6.4785876,-0.83607936,5.279339,1.0114279,5.9251704,0.8077349,A person in a workshop pounds nails  with a hammer.,A person is shooting nails with a nail gun in a workshop.,Someone is attempting to break a lock by hitting it with a heavy tool.,Someone is trying to break the lock by hitting it with a heavy tool.,Something loudly and rhythmically bangs until a crack occurs and glass shatters.
3794,-91.718666,123.52431,-54.87686,37.495865,5.740973,23.237568,-4.4749227,11.827071,-5.7654967,13.265093,1.8187646,11.344211,-8.27381,"A large motorized vehicles passes by, releasing a hiss as it does.","A large motorized vehicles passes by, releasing a hiss in the process.","A large plane goes down a runway, then takes off.","A jet aircraft is approaching for a landing, then receding down the runway.","A jet aircraft is coming in  for a landing, then receding down the runway."
3795,-261.0245,171.0728,-12.41997,29.727154,19.41663,4.3329787,-2.488062,1.403614,-4.821103,1.1674645,-6.019401,0.4129977,-2.6242394,A train clatters over a bumpy part of the track before disappearing into the distance.,A train clatters over a bumpy part of the track before it disappears into the distance.,"Along a roadway with vehicles, a metal cart is banging loudly on a rough surface.",A series of large trucks driving over bumps in the road.,A metal cart is banging loudly on a rough surface along a roadway with vehicles.
